who,breed,xcor,ycor,score,data-refined,validations
17,degovs,-2.2543064559182593,7.1734699710571945,0,0,54585
10,adaptas,0,8,4,0,0
0,ia-cores,0,0,0,0,0
8,adaptas,15,8,4,0,0
14,adalts,13.87749069403752,-7.757271667889727,0,39,0
9,adaptas,-5,-4,4,0,0
7,adaptas,-6,-1,4,0,0
13,adalts,-11.11767709480988,-10.586786513476556,0,43,0
11,adalts,2.2781242416916463,-0.8244929278035957,0,42,0
3,adaptas,-16,9,4,0,0
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
2,adaptas,15,15,4,0,0
15,adalts,12.090037795518132,-13.400020206144568,0,37,0
12,adalts,0.9096286221642732,-3.2012481866335323,0,48,0
6,adaptas,-6,-7,4,0,0
16,degovs,-15.32043050364451,12.023967355768683,0,0,54590
4,adaptas,-1,-10,4,0,0
