who,breed,xcor,ycor,score,data-refined,validations
11,adalts,-11.923194717628041,2.8504697055967134,0,42,0
14,adalts,0.291752047369122,-4.570475131697425,0,39,0
5,adaptas,-3,0,4,0,0
7,adaptas,-6,-1,4,0,0
3,adaptas,-16,9,4,0,0
0,ia-cores,0,0,0,0,0
8,adaptas,15,8,4,0,0
12,adalts,8.133852456248135,-16.348086885179466,0,48,0
10,adaptas,0,8,4,0,0
4,adaptas,-1,-10,4,0,0
1,adaptas,-7,0,4,0,0
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
13,adalts,7.276508833880372,-1.5674176079388416,0,43,0
16,degovs,-6.393606072446964,-3.4300815120282744,0,0,55882
2,adaptas,15,15,4,0,0
15,adalts,-6.046833888165543,9.248646783977279,0,37,0
17,degovs,8.120195386483852,3.2006571103953525,0,0,55832
