who,breed,xcor,ycor,score,data-refined,validations
15,adalts,-10.163612032625444,7.131825586723955,0,37,0
7,adaptas,-6,-1,4,0,0
1,adaptas,-7,0,4,0,0
13,adalts,8.3391698861837,-4.797825085691162,0,43,0
3,adaptas,-16,9,4,0,0
5,adaptas,-3,0,4,0,0
11,adalts,-0.6278566729227057,2.8493974092101313,0,42,0
6,adaptas,-6,-7,4,0,0
10,adaptas,0,8,4,0,0
9,adaptas,-5,-4,4,0,0
4,adaptas,-1,-10,4,0,0
14,adalts,-14.5507815661922,2.2813262246791073,0,39,0
16,degovs,-3.9712135193450098,14.279503076363959,0,0,56422
17,degovs,16.178688620266605,12.955027217074246,0,0,56422
8,adaptas,15,8,4,0,0
12,adalts,1.1064010185483497,-8.865976183374151,0,48,0
0,ia-cores,0,0,0,0,0
2,adaptas,15,15,4,0,0
