who,breed,xcor,ycor,score,data-refined,validations
7,adaptas,-6,-1,4,0,0
2,adaptas,15,15,4,0,0
16,degovs,6.539882702635687,-2.0782469324694164,0,0,53891
3,adaptas,-16,9,4,0,0
17,degovs,-16.227504486392213,11.460847072650365,0,0,53849
0,ia-cores,0,0,0,0,0
12,adalts,-16.108816625014917,11.773020902083754,0,48,0
4,adaptas,-1,-10,4,0,0
13,adalts,-11.801311832317818,-9.32967125655016,0,43,0
11,adalts,5.1003700621608585,-14.545216479213744,0,42,0
6,adaptas,-6,-7,4,0,0
8,adaptas,15,8,4,0,0
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
14,adalts,16.354993536864647,11.499834092513101,0,39,0
10,adaptas,0,8,4,0,0
15,adalts,13.289004432171158,-3.376895310497939,0,37,0
9,adaptas,-5,-4,4,0,0
