who,breed,xcor,ycor,score,data-refined,validations
13,adalts,2.923394165177345,15.113096726701276,0,43,0
16,degovs,14.703961352622956,-4.824683021632314,0,0,54184
2,adaptas,15,15,4,0,0
0,ia-cores,0,0,0,0,0
14,adalts,8.00464424663042,8.463779652588649,0,39,0
1,adaptas,-7,0,4,0,0
5,adaptas,-3,0,4,0,0
17,degovs,5.287526263281025,-2.5022590753888796,0,0,54176
9,adaptas,-5,-4,4,0,0
12,adalts,8.79473047523968,-2.8682755665445794,0,48,0
7,adaptas,-6,-1,4,0,0
6,adaptas,-6,-7,4,0,0
8,adaptas,15,8,4,0,0
11,adalts,8.183277359330958,-12.374559994165248,0,42,0
3,adaptas,-16,9,4,0,0
4,adaptas,-1,-10,4,0,0
10,adaptas,0,8,4,0,0
15,adalts,7.291422037175193,4.218753436685331,0,37,0
