who,breed,xcor,ycor,score,data-refined,validations
4,adaptas,-1,-10,4,0,0
8,adaptas,15,8,4,0,0
5,adaptas,-3,0,4,0,0
13,adalts,-1.7516580412226714,9.699936802089827,0,43,0
15,adalts,-8.878521996366977,-4.848962240652462,0,37,0
3,adaptas,-16,9,4,0,0
12,adalts,0.9264317122485511,-1.0481549931892884,0,48,0
10,adaptas,0,8,4,0,0
17,degovs,7.775755043428218,12.247257674978723,0,0,55201
0,ia-cores,0,0,0,0,0
9,adaptas,-5,-4,4,0,0
11,adalts,0.25747767737230065,14.81831151600454,0,42,0
2,adaptas,15,15,4,0,0
7,adaptas,-6,-1,4,0,0
1,adaptas,-7,0,4,0,0
14,adalts,-13.32005295420042,10.631905379198553,0,39,0
6,adaptas,-6,-7,4,0,0
16,degovs,1.0077267963300574,6.531095177442877,0,0,55225
