who,breed,xcor,ycor,score,data-refined,validations
2,adaptas,15,15,4,0,0
10,adaptas,0,8,4,0,0
7,adaptas,-6,-1,4,0,0
14,adalts,-4.734337587619459,-16.42724799652722,0,39,0
15,adalts,6.746232323526946,-6.256328984865631,0,37,0
1,adaptas,-7,0,4,0,0
11,adalts,-2.4012247149182593,9.960484653026514,0,42,0
4,adaptas,-1,-10,4,0,0
17,degovs,-13.050395020133754,8.117162693851228,0,0,56220
13,adalts,15.019086000664235,8.619233448713937,0,43,0
9,adaptas,-5,-4,4,0,0
6,adaptas,-6,-7,4,0,0
0,ia-cores,0,0,0,0,0
8,adaptas,15,8,4,0,0
3,adaptas,-16,9,4,0,0
12,adalts,7.964072594292594,3.323261359201564,0,48,0
16,degovs,11.040982408788738,-10.644822112336534,0,0,56232
5,adaptas,-3,0,4,0,0
