who,breed,xcor,ycor,score,data-refined,validations
16,degovs,-0.995605375612483,-1.8718465462350249,0,0,56837
11,adalts,-10.533361056324315,16.342680554097043,0,42,0
6,adaptas,-6,-7,4,0,0
13,adalts,-6.075727431195242,10.714296203137874,0,43,0
10,adaptas,0,8,4,0,0
2,adaptas,15,15,4,0,0
4,adaptas,-1,-10,4,0,0
17,degovs,8.636855901067305,-10.369243736479717,0,0,56873
15,adalts,-10.631728935662458,8.897469792433402,0,37,0
7,adaptas,-6,-1,4,0,0
12,adalts,7.412748975459127,2.36665660525345,0,48,0
14,adalts,-4.891028267247764,-1.5032059768007038,0,39,0
9,adaptas,-5,-4,4,0,0
3,adaptas,-16,9,4,0,0
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
8,adaptas,15,8,4,0,0
0,ia-cores,0,0,0,0,0
