who,breed,xcor,ycor,score,data-refined,validations
6,adaptas,-6,-7,4,0,0
13,adalts,-7.801564961173487,3.735222703513648,0,43,0
17,degovs,11.03001088844441,-12.02070600136927,0,0,54017
5,adaptas,-3,0,4,0,0
14,adalts,-14.992499906319015,-6.710965647945107,0,39,0
15,adalts,-3.501955050556815,10.927437025507087,0,37,0
7,adaptas,-6,-1,4,0,0
16,degovs,10.621922027629322,13.048535022949125,0,0,54032
8,adaptas,15,8,4,0,0
4,adaptas,-1,-10,4,0,0
12,adalts,-14.331757013037231,-7.012026857058243,0,48,0
9,adaptas,-5,-4,4,0,0
1,adaptas,-7,0,4,0,0
0,ia-cores,0,0,0,0,0
3,adaptas,-16,9,4,0,0
10,adaptas,0,8,4,0,0
2,adaptas,15,15,4,0,0
11,adalts,-0.6825400783994022,8.963346410454333,0,42,0
