who,breed,xcor,ycor,score,data-refined,validations
1,adaptas,-7,0,4,0,0
16,degovs,-6.812666453606372,-12.7367243767426,0,0,53677
4,adaptas,-1,-10,4,0,0
5,adaptas,-3,0,4,0,0
14,adalts,16.04505978430072,-12.747415057826434,0,39,0
11,adalts,-9.74582418479844,5.8758158704379655,0,42,0
17,degovs,-0.799398704937988,16.062788415174875,0,0,53630
7,adaptas,-6,-1,4,0,0
0,ia-cores,0,0,0,0,0
6,adaptas,-6,-7,4,0,0
10,adaptas,0,8,4,0,0
3,adaptas,-16,9,4,0,0
8,adaptas,15,8,4,0,0
9,adaptas,-5,-4,4,0,0
15,adalts,13.387917217717288,-11.896230265292576,0,37,0
12,adalts,3.3917618031503345,10.307664328924398,0,48,0
2,adaptas,15,15,4,0,0
13,adalts,15.34189624968193,-10.176837992320122,0,43,0
