who,breed,xcor,ycor,score,data-refined,validations
7,adaptas,-6,-1,4,0,0
12,adalts,-14.468036297272764,11.484328801861631,0,48,0
4,adaptas,-1,-10,4,0,0
15,adalts,-13.550824995243227,-7.126625204911919,0,37,0
8,adaptas,15,8,4,0,0
10,adaptas,0,8,4,0,0
14,adalts,4.63011818368883,11.14941132373307,0,39,0
0,ia-cores,0,0,0,0,0
5,adaptas,-3,0,4,0,0
2,adaptas,15,15,4,0,0
13,adalts,14.891441417008247,14.394053925413619,0,43,0
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
3,adaptas,-16,9,4,0,0
1,adaptas,-7,0,4,0,0
11,adalts,-15.468824614932114,-2.918836609218987,0,42,0
17,degovs,-6.446809537331275,8.98221435641242,0,0,57693
16,degovs,4.955610911852558,-1.1745457914330046,0,0,57666
