who,breed,xcor,ycor,score,data-refined,validations
5,adaptas,-3,0,4,0,0
12,adalts,3.400796938422779,-8.532841880712382,0,48,0
13,adalts,-4.012079930705705,13.108585712808786,0,43,0
8,adaptas,15,8,4,0,0
16,degovs,-1.7583511568227552,10.835766232399031,0,0,55897
14,adalts,5.3132537060355425,-12.0079887004181,0,39,0
17,degovs,-13.222615191661571,12.640462976142903,0,0,55852
9,adaptas,-5,-4,4,0,0
2,adaptas,15,15,4,0,0
7,adaptas,-6,-1,4,0,0
3,adaptas,-16,9,4,0,0
1,adaptas,-7,0,4,0,0
15,adalts,-3.3865981822942244,7.861470171266492,0,37,0
0,ia-cores,0,0,0,0,0
11,adalts,-0.4808287760273571,-8.455663614258054,0,42,0
6,adaptas,-6,-7,4,0,0
4,adaptas,-1,-10,4,0,0
10,adaptas,0,8,4,0,0
