who,breed,xcor,ycor,score,data-refined,validations
13,adalts,-16.22438806256079,-13.843825483669635,0,43,0
0,ia-cores,0,0,0,0,0
2,adaptas,15,15,4,0,0
6,adaptas,-6,-7,4,0,0
16,degovs,-5.915765462924947,-2.6119142310822268,0,0,52297
12,adalts,15.604334131623508,11.962789670875805,0,48,0
14,adalts,-0.325685118269076,-13.76969511503615,0,39,0
7,adaptas,-6,-1,4,0,0
1,adaptas,-7,0,4,0,0
11,adalts,11.766333859522193,-0.8634076886639043,0,42,0
15,adalts,8.869420767481987,3.84500751854054,0,37,0
4,adaptas,-1,-10,4,0,0
5,adaptas,-3,0,4,0,0
17,degovs,-3.459847656612991,5.836571947098979,0,0,52317
8,adaptas,15,8,4,0,0
9,adaptas,-5,-4,4,0,0
3,adaptas,-16,9,4,0,0
10,adaptas,0,8,4,0,0
