who,breed,xcor,ycor,score,data-refined,validations
2,adaptas,15,15,4,0,0
17,degovs,15.834248277210971,-10.998372218342404,0,0,55757
6,adaptas,-6,-7,4,0,0
8,adaptas,15,8,4,0,0
1,adaptas,-7,0,4,0,0
7,adaptas,-6,-1,4,0,0
9,adaptas,-5,-4,4,0,0
15,adalts,13.606717720349737,-16.02955421107259,0,37,0
12,adalts,1.2834312125769798,-4.46422013739852,0,48,0
5,adaptas,-3,0,4,0,0
0,ia-cores,0,0,0,0,0
3,adaptas,-16,9,4,0,0
11,adalts,-4.628092176251753,4.4212511874830485,0,42,0
16,degovs,3.4301193494320206,-8.75932023416486,0,0,55789
13,adalts,10.22609281406548,-7.494578354742643,0,43,0
14,adalts,14.708672744739468,13.792218644009786,0,39,0
4,adaptas,-1,-10,4,0,0
10,adaptas,0,8,4,0,0
