who,breed,xcor,ycor,score,data-refined,validations
8,adaptas,15,8,4,0,0
5,adaptas,-3,0,4,0,0
12,adalts,5.261697626665176,-8.972223522941098,0,48,0
4,adaptas,-1,-10,4,0,0
14,adalts,11.620861540237392,-3.333373709888357,0,39,0
3,adaptas,-16,9,4,0,0
10,adaptas,0,8,4,0,0
1,adaptas,-7,0,4,0,0
11,adalts,5.416146841447957,-1.1516579098194986,0,42,0
0,ia-cores,0,0,0,0,0
2,adaptas,15,15,4,0,0
17,degovs,-4.303021100239727,-0.2216683286366337,0,0,58083
13,adalts,15.865487658483804,-0.7312238799425644,0,43,0
7,adaptas,-6,-1,4,0,0
16,degovs,-1.3392907756633519,-12.857590902886628,0,0,58038
15,adalts,-8.692043400456747,7.564038331685325,0,37,0
9,adaptas,-5,-4,4,0,0
6,adaptas,-6,-7,4,0,0
