who,breed,xcor,ycor,score,data-refined,validations
2,adaptas,15,15,4,0,0
11,adalts,2.1462823325228735,7.105583842686931,0,42,0
8,adaptas,15,8,4,0,0
17,degovs,6.665287635503569,-5.688661333722357,0,0,56805
0,ia-cores,0,0,0,0,0
5,adaptas,-3,0,4,0,0
9,adaptas,-5,-4,4,0,0
3,adaptas,-16,9,4,0,0
6,adaptas,-6,-7,4,0,0
4,adaptas,-1,-10,4,0,0
13,adalts,-11.435607122237034,-1.4336697670054912,0,43,0
14,adalts,1.492690043524067,-4.226326863535445,0,39,0
12,adalts,5.902736441946781,12.39661798354736,0,48,0
16,degovs,-14.90137012248509,-11.669389779516976,0,0,56782
7,adaptas,-6,-1,4,0,0
15,adalts,5.5638266902533315,-2.302146800174278,0,37,0
10,adaptas,0,8,4,0,0
1,adaptas,-7,0,4,0,0
