who,breed,xcor,ycor,score,data-refined,validations
0,ia-cores,0,0,0,0,0
6,adaptas,-6,-7,4,0,0
12,adalts,3.409879922271292,-11.980201459661703,0,48,0
13,adalts,6.423820493638547,12.345936810042337,0,43,0
14,adalts,-15.039366612603356,-12.478713638853774,0,39,0
15,adalts,13.572227897332068,-10.5888114203939,0,37,0
10,adaptas,0,8,4,0,0
9,adaptas,-5,-4,4,0,0
8,adaptas,15,8,4,0,0
17,degovs,6.148627120920118,7.881239513152718,0,0,55783
5,adaptas,-3,0,4,0,0
16,degovs,12.700629180680421,-13.22762474531023,0,0,55839
3,adaptas,-16,9,4,0,0
7,adaptas,-6,-1,4,0,0
2,adaptas,15,15,4,0,0
1,adaptas,-7,0,4,0,0
11,adalts,-2.4860372609065635,-4.05652837080445,0,42,0
4,adaptas,-1,-10,4,0,0
