who,breed,xcor,ycor,score,data-refined,validations
7,adaptas,-6,-1,4,0,0
14,adalts,8.24338696386365,-8.250053292737402,0,39,0
4,adaptas,-1,-10,4,0,0
0,ia-cores,0,0,0,0,0
10,adaptas,0,8,4,0,0
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
8,adaptas,15,8,4,0,0
11,adalts,-3.7506943222778957,-2.461030301217802,0,42,0
13,adalts,1.7356242148166978,11.187119995608905,0,43,0
12,adalts,-11.238717667740875,-7.2120861203160045,0,48,0
5,adaptas,-3,0,4,0,0
3,adaptas,-16,9,4,0,0
17,degovs,14.284266733460603,-3.2886696777172384,0,0,52835
16,degovs,-12.76388274107139,-13.434025131544622,0,0,52811
15,adalts,8.136446988853807,-6.1021761442065925,0,37,0
1,adaptas,-7,0,4,0,0
2,adaptas,15,15,4,0,0
