who,breed,xcor,ycor,score,data-refined,validations
0,ia-cores,0,0,0,0,0
1,adaptas,-7,0,4,0,0
2,adaptas,15,15,4,0,0
14,adalts,-6.708198859601623,-4.79913116393594,0,39,0
12,adalts,-5.581089890421613,-13.06041836084714,0,48,0
8,adaptas,15,8,4,0,0
6,adaptas,-6,-7,4,0,0
15,adalts,-6.00461145645707,12.935240925225742,0,37,0
17,degovs,7.2590945288447575,-7.182841478146243,0,0,54226
7,adaptas,-6,-1,4,0,0
13,adalts,2.2662139895336484,-1.8179563806704397,0,43,0
16,degovs,-4.390273900504429,4.972860211649627,0,0,54243
10,adaptas,0,8,4,0,0
9,adaptas,-5,-4,4,0,0
4,adaptas,-1,-10,4,0,0
5,adaptas,-3,0,4,0,0
11,adalts,-9.392420301511017,-7.600270384931311,0,42,0
3,adaptas,-16,9,4,0,0
