who,breed,xcor,ycor,score,data-refined,validations
14,adalts,8.977215292949083,-7.140333134774647,0,39,0
3,adaptas,-16,9,4,0,0
5,adaptas,-3,0,4,0,0
7,adaptas,-6,-1,4,0,0
0,ia-cores,0,0,0,0,0
1,adaptas,-7,0,4,0,0
15,adalts,-0.05759566282999505,6.599957986576991,0,37,0
12,adalts,-8.337118029345643,-5.561984308211729,0,48,0
10,adaptas,0,8,4,0,0
11,adalts,-6.725806184614266,10.577662696468117,0,42,0
4,adaptas,-1,-10,4,0,0
8,adaptas,15,8,4,0,0
16,degovs,-3.7616833287653013,2.432824508721122,0,0,57517
9,adaptas,-5,-4,4,0,0
2,adaptas,15,15,4,0,0
6,adaptas,-6,-7,4,0,0
17,degovs,-12.361514334022477,-9.976038435315537,0,0,57502
13,adalts,2.1090276170307725,12.431625033443137,0,43,0
