who,breed,xcor,ycor,score,data-refined,validations
8,adaptas,15,8,4,0,0
4,adaptas,-1,-10,4,0,0
7,adaptas,-6,-1,4,0,0
5,adaptas,-3,0,4,0,0
15,adalts,-2.9272960036073505,-2.943560621481124,0,37,0
3,adaptas,-16,9,4,0,0
2,adaptas,15,15,4,0,0
12,adalts,2.271159037435701,-8.093253570614896,0,48,0
14,adalts,-6.281794440512543,10.297625569063268,0,39,0
17,degovs,6.9146541857891215,1.86375908643714,0,0,53532
11,adalts,-16.03862913125904,12.647577634064461,0,42,0
1,adaptas,-7,0,4,0,0
10,adaptas,0,8,4,0,0
0,ia-cores,0,0,0,0,0
13,adalts,16.268024869526606,-0.6777896952793027,0,43,0
16,degovs,3.0110589682726134,14.934036901120798,0,0,53572
9,adaptas,-5,-4,4,0,0
6,adaptas,-6,-7,4,0,0
