who,breed,xcor,ycor,score,data-refined,validations
0,ia-cores,0,0,0,0,0
2,adaptas,15,15,4,0,0
14,adalts,-14.485448288177551,6.28044996632795,0,39,0
10,adaptas,0,8,4,0,0
15,adalts,0.4360262134613502,-5.067064980974533,0,37,0
8,adaptas,15,8,4,0,0
7,adaptas,-6,-1,4,0,0
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
17,degovs,-11.251046926097837,7.959880573385554,0,0,55916
9,adaptas,-5,-4,4,0,0
12,adalts,13.82607215989465,6.217500080161874,0,48,0
6,adaptas,-6,-7,4,0,0
3,adaptas,-16,9,4,0,0
4,adaptas,-1,-10,4,0,0
13,adalts,-5.316763793762311,-10.589967785482841,0,43,0
11,adalts,7.335162463290776,5.976305463416923,0,42,0
16,degovs,12.14741359004986,-12.366690534318998,0,0,55971
