who,breed,xcor,ycor,score,data-refined,validations
15,adalts,-15.283497193353732,-11.984329749219121,0,37,0
16,degovs,-6.527761281918126,6.737495563677268,0,0,58141
3,adaptas,-16,9,4,0,0
1,adaptas,-7,0,4,0,0
4,adaptas,-1,-10,4,0,0
14,adalts,3.398715571731579,9.628389043040828,0,39,0
12,adalts,-13.727324317024735,5.119621559162498,0,48,0
13,adalts,11.385487014719684,0.9132828700070063,0,43,0
2,adaptas,15,15,4,0,0
17,degovs,-0.3598845691122641,-9.582833134151361,0,0,58185
7,adaptas,-6,-1,4,0,0
6,adaptas,-6,-7,4,0,0
5,adaptas,-3,0,4,0,0
10,adaptas,0,8,4,0,0
0,ia-cores,0,0,0,0,0
8,adaptas,15,8,4,0,0
9,adaptas,-5,-4,4,0,0
11,adalts,10.344352852383468,-14.252681433736903,0,42,0
