who,breed,xcor,ycor,score,data-refined,validations
10,adaptas,0,8,4,0,0
15,adalts,-7.623224794560193,1.4074583159591516,0,37,0
7,adaptas,-6,-1,4,0,0
11,adalts,13.388402741156664,-15.233966783357237,0,42,0
4,adaptas,-1,-10,4,0,0
9,adaptas,-5,-4,4,0,0
16,degovs,16.363608124514656,-7.407485654606002,0,0,53787
13,adalts,6.41303499131085,-4.428941437999067,0,43,0
17,degovs,-8.513451595665098,-2.7381822560873874,0,0,53732
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
14,adalts,16.490412666010116,-0.2181179578843361,0,39,0
6,adaptas,-6,-7,4,0,0
8,adaptas,15,8,4,0,0
12,adalts,-1.6582509243851358,15.655240484707612,0,48,0
0,ia-cores,0,0,0,0,0
3,adaptas,-16,9,4,0,0
2,adaptas,15,15,4,0,0
