who,breed,xcor,ycor,score,data-refined,validations
13,adalts,-2.5049110560815357,4.386785377225494,0,43,0
11,adalts,-11.816201016926549,3.845445614999483,0,42,0
0,ia-cores,0,0,0,0,0
4,adaptas,-1,-10,4,0,0
17,degovs,13.518239668591601,2.728810748998335,0,0,55057
10,adaptas,0,8,4,0,0
8,adaptas,15,8,4,0,0
7,adaptas,-6,-1,4,0,0
6,adaptas,-6,-7,4,0,0
15,adalts,-7.607566481826769,11.913283023762775,0,37,0
9,adaptas,-5,-4,4,0,0
12,adalts,15.547026755686373,3.918294469140304,0,48,0
14,adalts,11.695930863544161,-8.712462683580737,0,39,0
16,degovs,-3.074312528663593,-8.59568677797565,0,0,55067
2,adaptas,15,15,4,0,0
3,adaptas,-16,9,4,0,0
5,adaptas,-3,0,4,0,0
1,adaptas,-7,0,4,0,0
