who,breed,xcor,ycor,score,data-refined,validations
3,adaptas,-16,9,4,0,0
16,degovs,-1.8925063662939179,-11.996656691895396,0,0,58156
4,adaptas,-1,-10,4,0,0
17,degovs,11.297304852742313,-0.14302726840380056,0,0,58207
5,adaptas,-3,0,4,0,0
8,adaptas,15,8,4,0,0
10,adaptas,0,8,4,0,0
1,adaptas,-7,0,4,0,0
7,adaptas,-6,-1,4,0,0
11,adalts,4.418317857375359,16.103782688987003,0,42,0
12,adalts,-14.210539029269277,0.4590765281595688,0,48,0
13,adalts,12.534724059272252,-15.110626355968696,0,43,0
9,adaptas,-5,-4,4,0,0
14,adalts,9.721301915039142,5.598931242687596,0,39,0
2,adaptas,15,15,4,0,0
0,ia-cores,0,0,0,0,0
6,adaptas,-6,-7,4,0,0
15,adalts,7.084155795346553,8.156729685359595,0,37,0
