who,breed,xcor,ycor,score,data-refined,validations
0,ia-cores,0,0,0,0,0
13,adalts,-5.193932910041993,8.847824018721704,0,43,0
2,adaptas,15,15,4,0,0
17,degovs,-4.4752412717675405,4.301631953655056,0,0,57767
16,degovs,-14.138624341274829,8.622997441848938,0,0,57745
1,adaptas,-7,0,4,0,0
14,adalts,15.620337652596834,3.412172386081893,0,39,0
12,adalts,3.035749819043593,15.561157939412778,0,48,0
6,adaptas,-6,-7,4,0,0
11,adalts,12.291126194481237,15.427760117862274,0,42,0
10,adaptas,0,8,4,0,0
8,adaptas,15,8,4,0,0
9,adaptas,-5,-4,4,0,0
15,adalts,-3.076808445766901,14.461054700456712,0,37,0
5,adaptas,-3,0,4,0,0
4,adaptas,-1,-10,4,0,0
7,adaptas,-6,-1,4,0,0
3,adaptas,-16,9,4,0,0
