who,breed,xcor,ycor,score,data-refined,validations
7,adaptas,-6,-1,4,0,0
16,degovs,7.5121586744256605,6.367461721253667,0,0,55941
4,adaptas,-1,-10,4,0,0
1,adaptas,-7,0,4,0,0
13,adalts,9.296272154593828,9.674010773339365,0,43,0
15,adalts,3.301541813932779,-2.7154396698713823,0,37,0
17,degovs,10.091763652047584,-1.479925292362011,0,0,55896
5,adaptas,-3,0,4,0,0
12,adalts,-14.939877161182702,-9.989162863840026,0,48,0
8,adaptas,15,8,4,0,0
3,adaptas,-16,9,4,0,0
0,ia-cores,0,0,0,0,0
11,adalts,-8.795379867309816,-0.6729464893839199,0,42,0
10,adaptas,0,8,4,0,0
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
2,adaptas,15,15,4,0,0
14,adalts,-0.8704738158759465,-11.832075954650636,0,39,0
