who,breed,xcor,ycor,score,data-refined,validations
0,ia-cores,0,0,0,0,0
15,adalts,14.780309804634138,7.09171721779628,0,37,0
14,adalts,3.224289770331132,4.880762551923786,0,39,0
8,adaptas,15,8,4,0,0
16,degovs,8.409059665107074,16.492271866914052,0,0,54558
17,degovs,7.431314700372582,-11.706141760437923,0,0,54558
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
2,adaptas,15,15,4,0,0
12,adalts,-5.05465393545832,7.064033225606118,0,48,0
5,adaptas,-3,0,4,0,0
4,adaptas,-1,-10,4,0,0
13,adalts,-3.3830402608519647,-10.351706569444955,0,43,0
7,adaptas,-6,-1,4,0,0
3,adaptas,-16,9,4,0,0
1,adaptas,-7,0,4,0,0
10,adaptas,0,8,4,0,0
11,adalts,3.6648554650038205,9.423175356896085,0,42,0
