who,breed,xcor,ycor,score,data-refined,validations
16,degovs,7.3780034649544985,-16.464961203040765,0,0,58196
11,adalts,8.479023025502311,-5.977723751845338,0,42,0
7,adaptas,-6,-1,4,0,0
17,degovs,1.6116836964514678,-14.263415536908706,0,0,58226
13,adalts,-7.848970546323682,-7.93994708484776,0,43,0
6,adaptas,-6,-7,4,0,0
4,adaptas,-1,-10,4,0,0
9,adaptas,-5,-4,4,0,0
12,adalts,-3.909983805933369,6.799214922026453,0,48,0
2,adaptas,15,15,4,0,0
1,adaptas,-7,0,4,0,0
14,adalts,2.8258611708845844,1.34478511830913,0,39,0
15,adalts,13.824885079418218,12.845092013058975,0,37,0
8,adaptas,15,8,4,0,0
3,adaptas,-16,9,4,0,0
10,adaptas,0,8,4,0,0
0,ia-cores,0,0,0,0,0
5,adaptas,-3,0,4,0,0
