who,breed,xcor,ycor,score,data-refined,validations
3,adaptas,-16,9,4,0,0
2,adaptas,15,15,4,0,0
1,adaptas,-7,0,4,0,0
4,adaptas,-1,-10,4,0,0
11,adalts,14.754377470102781,14.399125462409398,0,42,0
12,adalts,-14.588615689238665,-1.37856363689334,0,48,0
14,adalts,-1.0781228004855317,15.06714993355202,0,39,0
13,adalts,8.689179180422965,-8.824865905380614,0,43,0
15,adalts,11.884516316641104,-8.645425731230299,0,37,0
8,adaptas,15,8,4,0,0
6,adaptas,-6,-7,4,0,0
16,degovs,-8.606468434969209,0.013655331936643034,0,0,56406
7,adaptas,-6,-1,4,0,0
9,adaptas,-5,-4,4,0,0
5,adaptas,-3,0,4,0,0
0,ia-cores,0,0,0,0,0
17,degovs,4.52149919841202,3.515221351326696,0,0,56411
10,adaptas,0,8,4,0,0
