who,breed,xcor,ycor,score,data-refined,validations
5,adaptas,-3,0,4,0,0
6,adaptas,-6,-7,4,0,0
17,degovs,-2.4265266274460813,11.696770253348873,0,0,54261
0,ia-cores,0,0,0,0,0
7,adaptas,-6,-1,4,0,0
1,adaptas,-7,0,4,0,0
13,adalts,-1.8229621103928633,-6.608853562845158,0,43,0
8,adaptas,15,8,4,0,0
9,adaptas,-5,-4,4,0,0
14,adalts,0.10363033448685122,-9.189342809186423,0,39,0
4,adaptas,-1,-10,4,0,0
11,adalts,16.118806418470747,11.600272451512975,0,42,0
2,adaptas,15,15,4,0,0
16,degovs,4.880235930743997,0.504555700504272,0,0,54286
15,adalts,10.458241827421638,-2.8756257465385247,0,37,0
10,adaptas,0,8,4,0,0
12,adalts,3.7495769255059894,9.547874167551267,0,48,0
3,adaptas,-16,9,4,0,0
