who,breed,xcor,ycor,score,data-refined,validations
15,adalts,-11.867586706739166,6.788825769523769,0,37,0
9,adaptas,-5,-4,4,0,0
2,adaptas,15,15,4,0,0
14,adalts,0.24665586918063476,1.3700898353128013,0,39,0
13,adalts,10.175120086049072,9.41316210543098,0,43,0
7,adaptas,-6,-1,4,0,0
6,adaptas,-6,-7,4,0,0
8,adaptas,15,8,4,0,0
0,ia-cores,0,0,0,0,0
12,adalts,1.2454774467080751,-12.964918918958645,0,48,0
5,adaptas,-3,0,4,0,0
4,adaptas,-1,-10,4,0,0
1,adaptas,-7,0,4,0,0
11,adalts,-7.340945297011451,10.11740659339054,0,42,0
16,degovs,12.91015937126013,7.9256966870469165,0,0,56894
17,degovs,10.608424166631039,-15.049826139237066,0,0,56907
3,adaptas,-16,9,4,0,0
10,adaptas,0,8,4,0,0
