who,breed,xcor,ycor,score,data-refined,validations
7,adaptas,-6,-1,4,0,0
15,adalts,15.526708526957762,-3.5671968294590055,0,37,0
3,adaptas,-16,9,4,0,0
8,adaptas,15,8,4,0,0
10,adaptas,0,8,4,0,0
14,adalts,10.738842483940225,-7.929547412985607,0,39,0
1,adaptas,-7,0,4,0,0
4,adaptas,-1,-10,4,0,0
13,adalts,9.97845944190905,-0.6597923754683689,0,43,0
2,adaptas,15,15,4,0,0
17,degovs,-6.369663158573545,-11.942064941136433,0,0,54147
12,adalts,-15.190170588171755,-9.370672848880883,0,48,0
11,adalts,2.65240075133463,4.101525099752232,0,42,0
16,degovs,10.068706436998758,13.909469233940357,0,0,54159
5,adaptas,-3,0,4,0,0
0,ia-cores,0,0,0,0,0
6,adaptas,-6,-7,4,0,0
9,adaptas,-5,-4,4,0,0
