who,breed,xcor,ycor,score,data-refined,validations
16,degovs,-8.950153835020066,-10.972089024714954,0,0,57617
12,adalts,13.916163320057464,-16.29744901815581,0,48,0
13,adalts,14.306491235860882,15.03826652246619,0,43,0
3,adaptas,-16,9,4,0,0
17,degovs,-8.418377802895007,13.662796759169767,0,0,57640
14,adalts,1.3167230838202717,-0.18070019817040262,0,39,0
2,adaptas,15,15,4,0,0
4,adaptas,-1,-10,4,0,0
6,adaptas,-6,-7,4,0,0
7,adaptas,-6,-1,4,0,0
15,adalts,-13.830571725290339,9.09717211694304,0,37,0
5,adaptas,-3,0,4,0,0
10,adaptas,0,8,4,0,0
11,adalts,-10.220857032266558,-0.1869668832896515,0,42,0
9,adaptas,-5,-4,4,0,0
0,ia-cores,0,0,0,0,0
8,adaptas,15,8,4,0,0
1,adaptas,-7,0,4,0,0
